time	x	y	
02:20.6	"33,55"	"14,93"	3
02:20.8	"33,84"	"14,80"	3
02:20.9	"34,42"	"14,62"	3
02:20.9	"34,46"	"14,62"	3
02:21.0	"35,03"	"14,31"	3
02:21.1	"35,58"	"13,35"	3
02:21.3	"35,61"	"12,73"	3
02:21.4	"33,78"	"10,71"	3
02:21.5	"32,69"	"10,15"	3
02:21.6	"31,10"	"9,45"	3
02:21.8	"30,18"	"8,97"	3
02:21.9	"29,59"	"8,70"	3
02:22.0	"29,10"	"8,59"	3
02:22.1	"26,78"	"8,81"	3
02:22.3	"26,09"	"8,99"	3
02:22.4	"26,09"	"9,00"	3
02:22.4	"25,80"	"9,17"	3
02:22.5	"24,82"	"9,73"	3
02:22.6	"23,92"	"10,25"	3
02:22.8	"22,98"	"10,69"	3
02:22.9	"20,90"	"11,73"	3
02:23.0	"19,03"	"13,06"	3
02:23.1	"18,39"	"13,90"	3
02:23.3	"17,42"	"16,62"	3
02:23.4	"17,45"	"17,44"	3
02:23.5	"17,62"	"17,77"	3
02:23.6	"17,87"	"17,93"	3
02:23.8	"18,54"	"18,12"	3
02:23.9	"19,52"	"17,47"	3
02:24.0	"19,67"	"15,32"	3
02:24.1	"19,05"	"13,64"	3
02:24.2	"18,11"	"13,66"	3
02:24.3	"17,22"	"12,98"	3
02:24.4	"16,47"	"12,88"	3
02:24.5	"16,31"	"12,80"	3
02:24.6	"15,26"	"13,90"	3
02:24.8	"14,95"	"14,90"	3
02:24.9	"15,05"	"15,31"	3
02:25.0	"15,17"	"15,43"	3
02:25.1	"15,34"	"15,43"	3
02:25.3	"15,46"	"15,30"	3
02:25.4	"15,58"	"15,17"	3
02:25.5	"15,74"	"15,00"	3
02:25.6	"15,99"	"14,92"	3
02:25.8	"16,37"	"15,15"	3
02:25.9	"16,88"	"15,60"	3
02:26.0	"17,63"	"16,20"	3
02:26.1	"17,64"	"16,20"	3
02:26.1	"18,95"	"16,00"	3
02:26.3	"19,84"	"14,98"	3
02:26.4	"20,11"	"14,19"	3
02:26.4	"20,15"	"14,15"	3
02:26.5	"20,10"	"13,74"	3
02:26.6	"20,03"	"12,79"	3
02:26.8	"20,04"	"11,59"	3
02:26.9	"20,22"	"10,55"	3
02:27.0	"20,34"	"10,21"	3
02:27.1	"20,78"	"9,58"	3
02:27.3	"21,18"	"9,12"	3
02:27.4	"21,34"	"8,95"	3
02:27.5	"21,42"	"8,82"	3
02:27.6	"21,54"	"8,70"	3
02:27.7	"21,54"	"8,74"	3
02:27.8	"21,74"	"8,56"	3
02:27.9	"21,90"	"8,39"	3
02:28.0	"21,91"	"8,40"	3
02:28.0	"22,15"	"8,22"	3
02:28.1	"22,64"	"8,09"	3
02:28.3	"23,51"	"7,98"	3
02:28.4	"24,66"	"7,87"	3
02:28.5	"25,57"	"7,68"	3
02:28.7	"26,67"	"7,12"	3
02:28.8	"27,13"	"5,61"	3
02:28.9	"26,64"	"4,14"	3
02:29.0	"25,62"	"3,21"	3
02:29.1	"25,62"	"3,25"	3
02:29.2	"24,41"	"2,75"	3
02:29.3	"24,00"	"2,76"	3
02:29.4	"22,23"	"3,26"	3
02:29.5	"21,74"	"3,52"	3
02:29.7	"21,41"	"3,65"	3
02:29.8	"20,97"	"3,95"	3
02:29.9	"19,92"	"5,13"	3
02:29.9	"19,88"	"5,18"	3
02:30.0	"19,49"	"5,97"	3
02:30.2	"19,50"	"6,34"	3
02:30.3	"19,55"	"6,92"	3
02:30.4	"19,73"	"7,25"	3
02:30.5	"20,23"	"7,65"	3
02:30.7	"21,38"	"7,33"	3
02:30.8	"21,84"	"5,83"	3
02:30.9	"21,77"	"4,76"	3
02:31.0	"21,51"	"4,02"	3
02:31.2	"20,58"	"1,60"	3
02:31.3	"20,21"	"0,00"	3
02:31.3	"20,21"	"0,04"	3
02:31.4	"19,77"	"-0,98"	3
02:31.5	"19,24"	"-2,17"	3
02:31.7	"18,84"	"-3,36"	3
02:31.8	"18,36"	"-4,46"	3
02:31.9	"17,64"	"-5,19"	3
02:32.0	"14,59"	"-6,44"	3
02:32.2	"13,64"	"-6,13"	3
02:32.3	"13,07"	"-5,74"	3
02:32.4	"11,76"	"-5,54"	3
02:32.5	"10,21"	"-7,54"	3
02:32.7	"9,71"	"-9,43"	3
02:32.7	"9,67"	"-9,47"	3
02:32.7	"9,67"	"-9,51"	3
02:32.8	"8,23"	"-10,41"	3
02:32.9	"6,18"	"-10,83"	3
02:32.9	"5,59"	"-9,56"	3
02:33.0	"5,23"	"-8,54"	3
02:33.2	"5,83"	"-7,77"	3
02:33.3	"7,14"	"-8,51"	3
02:38.4	"9,23"	"-13,24"	4
02:38.4	"8,95"	"-12,74"	4
02:38.5	"9,08"	"-12,13"	4
02:38.7	"8,92"	"-11,79"	4
02:38.8	"9,23"	"-11,50"	4
02:38.9	"9,62"	"-10,85"	4
02:39.0	"10,00"	"-10,49"	4
02:39.2	"10,43"	"-10,13"	4
02:39.3	"10,63"	"-10,05"	4
02:39.4	"10,98"	"-9,56"	4
02:39.5	"11,19"	"-9,40"	4
02:39.7	"11,36"	"-9,28"	4
02:39.8	"11,48"	"-9,16"	4
02:39.9	"11,61"	"-9,08"	4
02:40.0	"11,74"	"-9,00"	4
02:40.2	"11,86"	"-8,92"	4
02:40.3	"11,95"	"-8,88"	4
02:40.4	"12,03"	"-8,80"	4
02:40.5	"12,16"	"-8,72"	4
02:40.7	"12,24"	"-8,64"	4
02:40.8	"12,33"	"-8,60"	4
02:40.9	"12,45"	"-8,48"	4
02:41.0	"12,58"	"-8,40"	4
02:41.2	"12,66"	"-8,32"	4
02:41.3	"12,75"	"-8,24"	4
02:41.4	"12,83"	"-8,20"	4
02:41.5	"12,87"	"-8,12"	4
02:41.7	"12,96"	"-8,08"	4
02:41.8	"13,04"	"-8,00"	4
02:41.9	"13,21"	"-7,84"	4
02:42.0	"13,38"	"-7,55"	4
02:42.2	"13,60"	"-7,18"	4
02:42.3	"13,86"	"-6,82"	4
02:42.4	"14,28"	"-6,41"	4
02:42.5	"14,28"	"-6,42"	4
02:42.5	"14,91"	"-6,06"	4
02:42.6	"14,95"	"-6,02"	4
02:42.7	"16,00"	"-5,67"	4
02:42.8	"17,28"	"-5,75"	4
02:42.9	"18,50"	"-6,27"	4
02:43.0	"18,54"	"-6,32"	4
02:43.1	"19,30"	"-8,13"	4
02:43.2	"19,44"	"-9,50"	4
02:43.2	"19,40"	"-9,45"	4
02:43.3	"19,02"	"-9,55"	4
02:43.4	"18,89"	"-9,67"	4
02:43.6	"18,76"	"-9,71"	4
02:43.7	"18,76"	"-9,79"	4
02:43.8	"18,72"	"-9,83"	4
02:44.1	"18,68"	"-9,83"	4
02:44.2	"18,72"	"-9,88"	4
02:44.3	"18,03"	"-9,20"	4
02:44.4	"17,43"	"-8,48"	4
02:44.6	"17,23"	"-8,18"	4
02:44.7	"17,11"	"-7,89"	4
02:44.8	"17,82"	"-4,58"	4
02:44.9	"18,58"	"-3,93"	4
02:45.1	"19,13"	"-3,53"	4
02:45.2	"19,55"	"-3,09"	4
02:45.3	"19,91"	"-2,02"	4
02:45.4	"19,88"	"-1,36"	4
02:45.6	"19,87"	"-0,33"	4
02:45.7	"20,01"	"0,33"	4
02:45.8	"19,97"	"0,54"	4
02:45.9	"19,97"	"0,62"	4
02:46.1	"19,97"	"0,66"	4
02:46.2	"19,89"	"0,58"	4
02:46.3	"19,80"	"0,46"	4
02:46.4	"19,72"	"0,30"	4
02:46.6	"19,63"	"0,05"	4
02:46.6	"19,63"	"0,10"	4
02:46.7	"19,58"	"-0,07"	4
02:46.8	"19,58"	"-0,15"	4
02:46.9	"19,62"	"-0,28"	4
02:47.0	"19,58"	"-0,27"	4
02:47.1	"19,61"	"-0,44"	4
02:47.2	"19,65"	"-0,65"	4
02:47.3	"19,69"	"-0,82"	4
02:47.4	"19,73"	"-0,86"	4
02:47.6	"19,77"	"-0,94"	4
02:47.7	"19,81"	"-0,98"	4
02:47.8	"19,89"	"-0,99"	4
02:47.9	"19,93"	"-1,03"	4
02:48.1	"19,90"	"-0,78"	4
02:48.2	"19,86"	"-0,45"	4
02:48.3	"19,86"	"-0,36"	4
02:48.4	"19,87"	"-0,20"	4
02:48.6	"19,79"	"-0,03"	4
02:48.7	"19,71"	"0,18"	4
02:48.8	"19,64"	"0,55"	4
02:48.9	"19,49"	"1,05"	4
02:49.1	"19,45"	"1,34"	4
02:49.2	"19,43"	"1,96"	4
02:49.3	"19,48"	"2,50"	4
02:49.4	"19,49"	"2,50"	4
02:49.4	"19,66"	"2,91"	4
02:49.6	"19,87"	"3,15"	4
02:49.7	"20,08"	"3,31"	4
02:49.8	"20,29"	"3,47"	4
02:49.9	"20,42"	"3,55"	4
02:50.1	"20,50"	"3,55"	4
02:50.2	"20,54"	"3,46"	4
02:50.3	"20,58"	"3,42"	4
02:50.4	"20,62"	"3,38"	4
02:50.6	"20,66"	"3,30"	4
02:50.7	"20,66"	"3,25"	4
02:50.7	"20,70"	"3,29"	4
02:50.8	"20,70"	"3,34"	4
02:50.9	"20,71"	"3,62"	4
02:51.1	"20,40"	"4,46"	4
02:51.2	"20,24"	"4,84"	4
02:51.3	"19,74"	"6,25"	4
02:51.4	"19,56"	"7,42"	4
02:51.6	"19,49"	"7,96"	4
02:51.7	"19,42"	"8,41"	4
02:51.8	"18,81"	"10,29"	4
02:51.9	"18,66"	"11,08"	4
02:52.1	"18,59"	"11,54"	4
02:52.2	"18,52"	"12,20"	4
02:52.3	"18,50"	"12,86"	4
02:52.4	"18,51"	"13,40"	4
02:52.6	"18,36"	"14,02"	4
02:52.7	"18,37"	"14,23"	4
02:52.8	"18,41"	"14,48"	4
02:52.9	"18,42"	"14,48"	4
02:52.9	"18,55"	"14,89"	4
02:53.1	"18,59"	"15,01"	4
02:53.1	"18,60"	"15,01"	4
02:53.2	"18,72"	"15,01"	4
02:53.3	"18,88"	"15,04"	4
02:53.4	"19,91"	"16,42"	4
02:53.6	"20,30"	"16,99"	4
02:53.7	"20,64"	"17,40"	4
03:33.2	"40,09"	"11,06"	5
03:33.3	"39,92"	"10,90"	5
03:33.4	"39,54"	"10,50"	5
03:33.5	"39,41"	"10,38"	5
03:33.6	"39,24"	"10,22"	5
03:33.8	"39,11"	"10,05"	5
03:34.0	"38,98"	"9,89"	5
03:34.1	"38,73"	"9,65"	5
03:34.3	"38,64"	"9,48"	5
03:34.4	"38,64"	"9,49"	5
03:34.4	"38,52"	"9,36"	5
03:34.5	"38,43"	"9,24"	5
03:34.8	"38,26"	"9,04"	5
03:34.9	"38,13"	"8,92"	5
03:35.0	"38,05"	"8,80"	5
03:35.1	"37,96"	"8,68"	5
03:35.3	"37,92"	"8,59"	5
03:35.5	"37,79"	"8,39"	5
03:35.6	"37,70"	"8,31"	5
03:35.8	"37,66"	"8,19"	5
03:35.9	"37,62"	"8,15"	5
03:36.1	"37,57"	"8,02"	5
03:36.3	"37,53"	"7,86"	5
03:36.4	"37,57"	"7,86"	5
03:36.5	"37,58"	"8,23"	5
03:36.6	"37,51"	"8,97"	5
03:36.7	"37,51"	"9,01"	5
03:36.9	"37,44"	"9,55"	5
03:37.0	"37,29"	"9,85"	5
03:37.1	"37,25"	"9,89"	5
03:37.2	"37,24"	"9,89"	5
03:37.3	"37,16"	"9,81"	5
03:37.4	"37,12"	"9,77"	5
03:37.5	"37,12"	"9,73"	5
03:37.6	"37,07"	"9,69"	5
03:37.8	"36,95"	"9,57"	5
03:37.8	"36,95"	"9,53"	5
03:37.9	"36,90"	"9,49"	5
03:38.0	"36,91"	"9,49"	5
03:38.0	"36,91"	"9,48"	5
03:38.0	"36,82"	"9,40"	5
03:38.1	"36,78"	"9,32"	5
03:38.4	"36,69"	"9,20"	5
03:38.5	"36,65"	"9,16"	5
03:38.6	"36,56"	"9,08"	5
03:38.8	"36,52"	"9,00"	5
03:39.0	"36,48"	"8,96"	5
03:39.1	"36,39"	"8,80"	5
03:39.3	"36,35"	"8,71"	5
03:39.4	"36,26"	"8,63"	5
03:39.5	"36,26"	"8,59"	5
03:39.6	"36,22"	"8,59"	5
03:39.8	"36,22"	"8,55"	5
03:39.9	"36,13"	"8,43"	5
03:40.0	"36,09"	"8,35"	5
03:40.1	"36,05"	"8,31"	5
03:40.3	"36,05"	"8,22"	5
03:40.4	"36,04"	"8,22"	5
03:40.5	"36,04"	"8,23"	5
03:40.5	"36,00"	"8,18"	5
03:40.7	"36,69"	"9,12"	5
03:40.8	"37,07"	"9,48"	5
03:40.9	"37,44"	"9,47"	5
03:41.0	"37,85"	"9,46"	5
03:41.3	"38,02"	"9,38"	5
03:41.4	"38,06"	"9,29"	5
03:41.5	"38,01"	"9,21"	5
03:41.7	"37,97"	"9,13"	5
03:41.9	"37,93"	"9,09"	5
03:42.0	"37,84"	"9,05"	5
03:42.2	"37,72"	"8,93"	5
03:42.3	"37,67"	"8,85"	5
03:42.4	"37,59"	"8,77"	5
03:42.7	"37,55"	"8,73"	5
03:42.8	"37,42"	"8,61"	5
03:42.9	"37,38"	"8,57"	5
03:43.0	"37,33"	"8,49"	5
03:43.2	"37,29"	"8,45"	5
03:43.4	"37,25"	"8,40"	5
03:43.5	"37,12"	"8,28"	5
03:43.7	"37,08"	"8,20"	5
03:43.8	"37,04"	"8,16"	5
03:43.9	"36,99"	"8,12"	5
03:44.2	"36,95"	"8,08"	5
03:44.3	"36,86"	"7,96"	5
03:44.4	"36,82"	"7,92"	5
03:44.5	"36,78"	"7,83"	5
03:44.8	"36,73"	"7,79"	5
03:44.9	"36,69"	"7,75"	5
03:45.0	"36,69"	"7,71"	5
03:45.0	"36,61"	"7,63"	5
03:45.2	"36,56"	"7,55"	5
03:45.3	"36,56"	"7,51"	5
03:45.5	"36,52"	"7,47"	5
03:45.7	"36,47"	"7,43"	5
03:45.8	"36,39"	"7,35"	5
03:45.9	"36,35"	"7,31"	5
03:46.0	"36,34"	"7,31"	5
03:46.0	"36,30"	"7,27"	5
03:46.3	"36,30"	"7,23"	5
03:46.4	"36,22"	"7,15"	5
03:46.5	"36,22"	"7,14"	5
03:46.5	"36,17"	"7,10"	5
03:46.7	"36,13"	"7,02"	5
03:46.8	"36,09"	"6,98"	5
03:47.0	"36,09"	"6,94"	5
03:47.2	"36,39"	"7,64"	5
03:47.3	"36,66"	"8,42"	5
03:47.3	"36,70"	"8,42"	5
03:47.4	"37,02"	"9,53"	5
03:47.7	"37,16"	"10,06"	5
03:47.8	"37,24"	"10,27"	5
03:47.9	"37,21"	"10,39"	5
03:48.0	"37,16"	"10,39"	5
03:48.2	"37,12"	"10,39"	5
03:48.4	"37,08"	"10,40"	5
03:48.5	"37,08"	"10,39"	5
03:48.5	"37,04"	"10,35"	5
03:48.7	"36,95"	"10,27"	5
03:48.8	"36,91"	"10,23"	5
03:48.9	"36,87"	"10,23"	5
