time	x	y	
03:50.8	"10,30"	"9,12"	5
03:50.9	"10,26"	"9,29"	5
03:51.0	"10,35"	"9,33"	5
03:51.2	"10,22"	"9,29"	5
03:51.3	"10,10"	"9,33"	5
03:51.4	"9,97"	"9,37"	5
03:51.5	"9,89"	"9,37"	5
03:51.7	"9,80"	"9,29"	5
03:51.8	"9,64"	"9,24"	5
03:51.9	"9,55"	"9,29"	5
03:52.0	"9,59"	"9,24"	5
03:52.1	"9,47"	"9,29"	5
03:52.2	"9,51"	"9,29"	5
03:52.3	"9,55"	"9,29"	5
03:52.6	"9,59"	"9,24"	5
03:52.7	"9,55"	"9,29"	5
03:53.6	"9,56"	"9,29"	5
03:54.7	"9,60"	"9,24"	5
03:54.8	"9,56"	"9,29"	5
