2021    1   24   10   41    15.77    10.25 
2021    1   24   10   51    15.93    10.35 
2021    1   24   11    1    16.02    10.41 
2021    1   24   11   11    16.05    10.54 
2021    1   24   11   21    15.91    10.56 
2021    1   24   11   31    15.71    10.65 
2021    1   24   11   41    15.55    10.50 
2021    1   24   11   51    15.52    10.39 
2021    1   24   12    1    15.57    10.36 
2021    1   24   12   11    15.61    10.33 
2021    1   24   12   21    15.68    10.54 
2021    1   24   12   31    15.82    10.55 
2021    1   24   12   41    15.89    10.51 
2021    1   24   12   51    15.92    10.56 
2021    1   24   13    1    15.96    10.73 
2021    1   24   13   11    15.87    10.60 
2021    1   24   13   21    15.81    10.57 
2021    1   24   13   31    15.71    10.67 
2021    1   24   13   41    15.70    10.62 
2021    1   24   13   51    15.71    10.57 
2021    1   24   14    1    15.59    10.43 
2021    1   24   14   11    15.47    10.53 
2021    1   24   14   21    15.38    10.62 
2021    1   24   14   31    15.35    10.57 
2021    1   24   14   41    15.35    10.38 
2021    1   24   14   51    15.36    10.55 
2021    1   24   15    1    15.44    10.59 
2021    1   24   15   11    15.40    10.63 
2021    1   24   15   21    15.41    10.55 
2021    1   24   15   31    15.36    10.54 
2021    1   24   15   41    15.27    10.53 
2021    1   24   15   51    15.28    10.54 
2021    1   24   16    1    15.30    10.48 
2021    1   24   16   11    15.30    10.41 
2021    1   24   16   21    15.26    10.39 
2021    1   24   16   31    15.25    10.47 
2021    1   24   16   41    15.31    10.44 
2021    1   24   16   51    15.39    10.50 
2021    1   24   17    1    15.45    10.58 
2021    1   24   17   11    15.44    10.57 
2021    1   24   17   21    15.40    10.45 
2021    1   24   17   31    15.42    10.46 
2021    1   24   17   41    15.43    10.43 
2021    1   24   17   51    15.43    10.37 
2021    1   24   18    1    15.41    10.40 
2021    1   24   18   11    15.41    10.52 
2021    1   24   18   21    15.32    10.45 
2021    1   24   18   31    15.25    10.62 
2021    1   24   18   41    15.28    10.57 
2021    1   24   18   51    15.34    10.48 
2021    1   24   19    1    15.33    10.40 
2021    1   24   19   11    15.34    10.46 
2021    1   24   19   21    15.29    10.42 
2021    1   24   19   31    15.33    10.48 
2021    1   24   19   41    15.23    10.42 
2021    1   24   19   51    15.21    10.40 
2021    1   24   20    1    15.28    10.35 
2021    1   24   20   11    15.36    10.47 
2021    1   24   20   21    15.35    10.50 
2021    1   24   20   31    15.37    10.38 
2021    1   24   20   41    15.33    10.37 
2021    1   24   20   51    15.21    10.36 
2021    1   24   21    1    15.10    10.56 
2021    1   24   21   11    15.22    10.48 
2021    1   24   21   21    15.27    10.43 
2021    1   24   21   31    15.31    10.42 
2021    1   24   21   41    15.32    10.41 
2021    1   24   21   51    15.32    10.30 
2021    1   24   22    1    15.46    10.53 
2021    1   24   22   11    15.59    10.47 
2021    1   24   22   21    15.56    10.43 
2021    1   24   22   31    15.41    10.30 
2021    1   24   22   41    15.35    10.50 
2021    1   24   22   51    15.48    10.53 
2021    1   24   23    1    15.71    10.72 
2021    1   24   23   11    15.89    10.62 
2021    1   24   23   21    15.95    10.49 
2021    1   24   23   31    16.00    10.50 
2021    1   24   23   41    16.04    10.49 
2021    1   24   23   51    16.24    10.89 
2021    1   25    0    1    16.30    10.87 
2021    1   25    0   11    16.23    10.76 
2021    1   25    0   21    16.21    10.63 
2021    1   25    0   31    16.17    10.66 
2021    1   25    0   41    16.17    10.72 
2021    1   25    0   51    16.10    10.56 
2021    1   25    1    1    16.13    10.50 
2021    1   25    1   11    16.29    10.64 
2021    1   25    1   21    16.39    10.62 
2021    1   25    1   31    16.46    10.71 
2021    1   25    1   41    16.44    10.43 
2021    1   25    1   51    16.43    10.56 
2021    1   25    2    1    16.28    10.55 
2021    1   25    2   11    16.23    10.53 
2021    1   25    2   21    16.21    10.38 
2021    1   25    2   31    16.24    10.60 
2021    1   25    2   41    16.22    10.49 
2021    1   25    2   51    16.18    10.46 
2021    1   25    3    1    16.14    10.39 
2021    1   25    3   11    16.13    10.14 
2021    1   25    3   21    16.16    10.27 
2021    1   25    3   31    16.17    10.34 
2021    1   25    3   41    16.15    10.10 
2021    1   25    3   51    16.18    10.25 
2021    1   25    4    1    16.15    10.15 
2021    1   25    4   11    16.18    10.13 
2021    1   25    4   21    16.16    10.03 
2021    1   25    4   31    16.27    10.27 
2021    1   25    4   41    16.29    10.02 
2021    1   25    4   51    16.30    10.21 
2021    1   25    5    1    16.23    10.02 
2021    1   25    5   11    16.17     9.94 
2021    1   25    5   21    16.13    10.08 
2021    1   25    5   31    16.06    10.11 
2021    1   25    5   41    16.08    10.14 
2021    1   25    5   51    16.11    10.06 
2021    1   25    6    1    16.08    10.05 
2021    1   25    6   11    16.12     9.95 
2021    1   25    6   21    16.16    10.00 
2021    1   25    6   31    16.19    10.20 
2021    1   25    6   41    16.24    10.18 
