time	x	y	
03:22.0	"35,80"	"-11,56"	3
03:22.0	"35,71"	"-11,60"	3
03:22.1	"35,58"	"-11,64"	3
03:22.2	"35,53"	"-11,68"	3
03:22.2	"35,36"	"-11,77"	3
03:22.3	"35,27"	"-11,81"	3
03:22.3	"35,05"	"-11,89"	3
03:22.4	"34,96"	"-11,89"	3
03:22.5	"34,83"	"-11,93"	3
03:22.5	"34,79"	"-11,97"	3
03:22.6	"34,74"	"-11,97"	3
03:22.6	"34,79"	"-11,97"	3
03:22.7	"34,74"	"-11,97"	3
03:22.9	"34,75"	"-11,93"	3
03:23.0	"34,79"	"-11,93"	3
03:23.1	"34,75"	"-11,93"	3
03:23.2	"34,74"	"-11,93"	3
03:23.3	"34,70"	"-11,88"	3
03:23.3	"34,66"	"-11,93"	3
03:23.4	"34,66"	"-11,88"	3
03:23.4	"34,62"	"-11,88"	3
03:23.5	"34,62"	"-11,84"	3
03:23.6	"34,62"	"-11,80"	3
03:23.6	"34,57"	"-11,80"	3
03:23.7	"34,57"	"-11,75"	3
03:23.7	"34,53"	"-11,75"	3
03:24.4	"34,44"	"-11,79"	3
03:24.5	"34,40"	"-11,84"	3
03:24.5	"34,40"	"-11,79"	3
03:24.6	"34,36"	"-11,79"	3
03:24.8	"34,27"	"-11,84"	3
03:24.9	"34,18"	"-11,83"	3
03:24.9	"33,92"	"-11,87"	3
03:25.0	"33,58"	"-11,86"	3
03:25.1	"33,32"	"-11,90"	3
03:25.1	"33,05"	"-11,90"	3
03:25.2	"33,06"	"-11,90"	3
03:25.2	"32,97"	"-11,90"	3
03:25.2	"32,88"	"-11,89"	3
03:25.3	"32,84"	"-11,89"	3
03:25.4	"32,79"	"-11,94"	3
03:25.4	"32,71"	"-11,89"	3
03:25.5	"32,66"	"-11,89"	3
03:25.5	"32,67"	"-11,89"	3
03:25.6	"32,67"	"-11,85"	3
03:25.6	"32,62"	"-11,89"	3
03:25.7	"32,62"	"-11,85"	3
03:25.7	"32,58"	"-11,85"	3
03:25.8	"32,58"	"-11,80"	3
03:25.9	"32,58"	"-11,76"	3
