time 	x	y	
03:37.5	"30,31"	"-0,06"	3
03:37.6	"30,23"	"-0,10"	3
03:37.6	"30,09"	"-0,14"	3
03:37.7	"30,10"	"-0,14"	3
03:37.7	"30,05"	"-0,14"	3
03:37.9	"30,01"	"-0,14"	3
03:38.0	"30,01"	"-0,10"	3
03:38.1	"30,01"	"-0,14"	3
03:38.1	"29,96"	"-0,10"	3
03:38.2	"29,92"	"-0,10"	3
03:38.3	"29,92"	"-0,06"	3
03:38.3	"29,88"	"-0,06"	3
03:38.5	"29,83"	"-0,01"	3
03:38.7	"29,79"	"-0,01"	3
03:38.8	"29,83"	"-0,06"	3
03:38.8	"29,79"	"-0,06"	3
03:39.0	"29,75"	"-0,06"	3
03:39.0	"29,75"	"-0,01"	3
03:39.1	"29,79"	"-0,01"	3
03:39.2	"29,75"	"-0,01"	3
03:39.3	"29,75"	"-0,06"	3
03:39.3	"29,79"	"-0,01"	3
03:39.5	"29,79"	"-0,06"	3
03:39.6	"29,79"	"-0,01"	3
03:39.7	"29,79"	"-0,06"	3
03:39.8	"29,74"	"-0,06"	3
03:39.9	"29,75"	"-0,06"	3
03:39.9	"29,79"	"-0,06"	3
03:40.1	"29,79"	"-0,10"	3
03:40.1	"29,74"	"-0,10"	3
03:40.2	"29,70"	"-0,19"	3
03:40.2	"29,66"	"-0,19"	3
03:40.3	"29,61"	"-0,23"	3
03:40.4	"29,57"	"-0,23"	3
03:42.5	"27,99"	"-0,80"	4
03:42.6	"27,95"	"-0,80"	4
03:42.7	"27,86"	"-0,89"	4
03:42.8	"27,47"	"-1,15"	4
03:42.8	"27,25"	"-1,37"	4
03:42.9	"27,03"	"-1,54"	4
03:43.0	"26,95"	"-1,67"	4
03:43.0	"26,86"	"-1,72"	4
03:43.1	"26,81"	"-1,76"	4
03:43.1	"26,77"	"-1,80"	4
03:43.2	"26,73"	"-1,80"	4
03:43.3	"26,68"	"-1,89"	4
03:43.3	"26,64"	"-1,93"	4
03:43.4	"26,60"	"-1,98"	4
03:43.4	"26,55"	"-1,98"	4
03:43.5	"26,60"	"-1,98"	4
03:43.5	"26,55"	"-1,98"	4
03:43.6	"26,55"	"-1,93"	4
03:43.6	"26,55"	"-1,89"	4
03:43.7	"26,51"	"-1,89"	4
03:43.7	"26,47"	"-1,80"	4
03:43.8	"26,42"	"-1,76"	4
03:43.9	"26,38"	"-1,76"	4
03:43.9	"26,33"	"-1,72"	4
03:44.0	"26,29"	"-1,80"	4
03:44.0	"26,20"	"-1,85"	4
03:44.1	"25,85"	"-2,20"	4
03:44.2	"25,20"	"-2,54"	4
03:44.2	"24,63"	"-2,72"	4
03:44.3	"24,19"	"-2,76"	4
03:44.3	"24,02"	"-2,72"	4
03:44.4	"23,84"	"-2,72"	4
03:44.5	"23,63"	"-2,72"	4
03:44.5	"23,54"	"-2,72"	4
03:44.6	"23,32"	"-2,63"	4
03:44.6	"23,01"	"-2,41"	4
03:44.7	"22,80"	"-2,32"	4
03:44.8	"22,67"	"-2,24"	4
03:44.8	"22,49"	"-2,15"	4
03:44.9	"22,45"	"-2,02"	4
03:44.9	"22,45"	"-1,93"	4
03:45.0	"22,49"	"-1,84"	4
03:45.1	"22,49"	"-1,76"	4
03:45.1	"22,49"	"-1,58"	4
03:45.2	"22,45"	"-1,28"	4
03:45.3	"22,45"	"-0,93"	4
03:45.3	"22,45"	"-0,66"	4
03:45.4	"22,40"	"-0,58"	4
03:45.4	"22,41"	"-0,49"	4
