time	x	y	
03:10.7	"44,54"	"-8,67"	3
03:10.8	"44,54"	"-8,71"	3
03:10.8	"44,55"	"-8,71"	3
03:10.9	"44,59"	"-8,54"	3
03:10.9	"44,64"	"-8,32"	3
03:11.0	"44,55"	"-8,71"	3
03:11.3	"44,55"	"-8,67"	3
03:11.4	"44,55"	"-8,71"	3
03:11.5	"44,55"	"-8,67"	3
03:11.9	"44,55"	"-8,71"	3
03:12.2	"44,55"	"-8,76"	3
03:12.3	"44,55"	"-8,71"	3
03:12.4	"44,55"	"-8,76"	3
03:12.6	"44,41"	"-7,56"	3
03:12.8	"44,40"	"-7,56"	3
03:13.0	"44,40"	"-7,60"	3
03:13.1	"44,40"	"-7,64"	3
03:13.2	"44,40"	"-7,60"	3
03:13.2	"44,40"	"-7,56"	3
03:13.3	"44,40"	"-7,60"	3
03:13.4	"44,40"	"-7,56"	3
03:13.5	"44,40"	"-7,60"	3
03:13.6	"44,40"	"-7,64"	3
03:13.6	"44,40"	"-7,56"	3
03:13.7	"44,40"	"-7,60"	3
03:13.8	"44,39"	"-7,60"	3
03:13.9	"44,39"	"-7,64"	3
03:13.9	"44,30"	"-8,08"	3
03:14.0	"44,39"	"-7,64"	3
03:14.1	"44,40"	"-7,51"	3
03:14.1	"44,50"	"-7,04"	3
03:14.2	"44,50"	"-6,99"	3
03:14.2	"44,50"	"-7,04"	3
03:14.3	"44,49"	"-7,04"	3
03:14.4	"44,49"	"-7,08"	3
03:14.5	"44,39"	"-7,56"	3
03:14.5	"44,40"	"-7,56"	3
03:14.6	"44,49"	"-7,04"	3
03:14.6	"44,40"	"-7,47"	3
03:14.7	"44,50"	"-6,86"	3
03:14.8	"44,50"	"-6,91"	3
03:14.9	"44,50"	"-6,86"	3
03:14.9	"44,50"	"-6,91"	3
03:15.0	"44,50"	"-6,86"	3
03:15.1	"44,50"	"-6,91"	3
03:15.2	"44,32"	"-6,93"	3
03:15.5	"44,32"	"-6,88"	3
03:15.5	"44,32"	"-6,84"	3
03:15.6	"44,32"	"-6,88"	3
03:15.6	"44,32"	"-6,84"	3
03:15.8	"44,32"	"-6,88"	3
03:15.8	"44,32"	"-6,84"	3
03:15.9	"44,32"	"-6,88"	3
03:16.0	"44,32"	"-6,84"	3
03:16.1	"44,32"	"-6,88"	3
03:16.2	"44,32"	"-6,84"	3
03:16.2	"44,32"	"-6,88"	3
03:16.3	"44,33"	"-6,88"	3
03:16.3	"44,33"	"-6,84"	3
03:16.5	"44,33"	"-6,88"	3
03:16.6	"44,29"	"-6,88"	3
