time	x	y	
02:34.3	"20,44"	"-10,73"	3
02:34.4	"20,44"	"-10,85"	3
02:34.5	"20,44"	"-10,93"	3
02:34.6	"20,43"	"-10,93"	3
02:34.7	"20,43"	"-11,05"	3
02:34.8	"20,47"	"-11,10"	3
02:34.9	"20,43"	"-11,09"	3
02:35.0	"20,92"	"-11,16"	3
02:35.2	"22,52"	"-11,51"	3
02:35.3	"22,86"	"-12,06"	3
02:35.4	"22,87"	"-12,06"	3
02:35.4	"22,44"	"-12,37"	3
02:35.5	"21,62"	"-12,30"	3
02:35.7	"21,61"	"-10,52"	3
02:35.8	"21,83"	"-10,24"	3
02:35.9	"21,95"	"-10,13"	3
02:36.0	"22,30"	"-9,81"	3
02:36.2	"22,95"	"-8,89"	3
02:36.3	"23,35"	"-8,37"	3
02:36.4	"23,31"	"-8,24"	3
02:36.5	"23,19"	"-8,24"	3
02:36.8	"23,18"	"-8,28"	3
02:36.9	"23,19"	"-8,28"	3
02:37.0	"21,77"	"-8,38"	3
02:53.0	"22,44"	"-9,19"	4
02:53.1	"22,48"	"-9,19"	4
02:53.2	"22,44"	"-9,23"	4
02:53.3	"22,44"	"-9,19"	4
02:53.4	"22,40"	"-9,15"	4
02:53.6	"20,66"	"-8,34"	4
02:53.7	"19,98"	"-7,81"	4
02:53.8	"19,79"	"-7,52"	4
02:53.9	"19,85"	"-7,07"	4
02:54.1	"20,02"	"-6,91"	4
02:54.2	"20,49"	"-6,56"	4
02:54.3	"20,70"	"-6,40"	4
02:54.4	"20,86"	"-6,53"	4
02:54.6	"21,12"	"-8,27"	4
02:54.7	"20,73"	"-8,75"	4
02:54.8	"20,41"	"-8,33"	4
02:54.9	"21,60"	"-7,47"	4
02:55.1	"22,22"	"-7,53"	4
02:55.2	"22,42"	"-7,79"	4
02:55.3	"22,38"	"-7,70"	4
02:55.4	"21,40"	"-8,49"	4
02:55.6	"21,92"	"-8,92"	4
02:55.7	"22,53"	"-8,08"	4
02:55.8	"22,42"	"-7,79"	4
02:55.9	"22,43"	"-7,54"	4
02:56.0	"22,42"	"-7,54"	4
02:56.1	"22,15"	"-7,28"	4
02:56.2	"21,98"	"-7,36"	4
02:56.3	"21,90"	"-7,23"	4
02:56.4	"21,78"	"-7,23"	4
02:56.6	"21,66"	"-7,14"	4
02:56.7	"21,70"	"-7,06"	4
02:56.8	"21,66"	"-7,06"	4
02:56.9	"21,87"	"-6,94"	4
02:57.1	"21,96"	"-6,86"	4
02:57.2	"22,00"	"-6,78"	4
02:57.3	"22,13"	"-6,79"	4
02:57.4	"22,37"	"-6,84"	4
02:57.6	"22,37"	"-6,80"	4
02:57.7	"22,33"	"-6,75"	4
02:57.8	"22,09"	"-6,58"	4
02:57.9	"21,97"	"-6,49"	4
02:58.1	"21,97"	"-6,53"	4
02:58.2	"21,97"	"-6,45"	4
02:58.3	"22,06"	"-6,37"	4
02:58.4	"22,35"	"-6,26"	4
02:58.6	"22,48"	"-6,27"	4
02:58.7	"22,56"	"-6,19"	4
02:58.8	"22,65"	"-6,03"	4
02:59.0	"22,74"	"-5,99"	4
02:59.1	"22,66"	"-5,86"	4
02:59.2	"22,54"	"-5,81"	4
02:59.3	"22,60"	"-6,15"	4
02:59.5	"23,05"	"-6,29"	4
02:59.6	"23,26"	"-6,30"	4
02:59.7	"23,08"	"-5,59"	4
02:59.8	"22,51"	"-5,32"	4
02:59.9	"22,52"	"-5,32"	4
03:00.0	"22,27"	"-5,23"	4
03:00.1	"22,45"	"-4,99"	4
03:00.2	"22,53"	"-4,95"	4
03:00.3	"22,62"	"-4,87"	4
03:00.5	"22,66"	"-4,79"	4
03:00.6	"22,66"	"-4,75"	4
03:00.7	"22,88"	"-4,63"	4
03:00.8	"22,92"	"-4,63"	4
03:01.0	"23,00"	"-4,56"	4
03:01.1	"22,97"	"-4,27"	4
03:01.2	"22,90"	"-4,01"	4
03:01.3	"22,87"	"-3,85"	4
03:01.5	"22,58"	"-3,79"	4
03:01.6	"22,20"	"-3,90"	4
03:01.7	"22,12"	"-3,98"	4
03:01.8	"21,99"	"-4,14"	4
